name,targets,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
cycle_2021-02-23 16.50.59_62187.44,0,71.93327339,21.984375,82.23068,221.8125,57.47665797,444.7200932,0.160964104,211.8492706,8404.567417,0.092633133,4.541337444,8.991942782,995.4893349,9.118000157,5.16373028,9984.872521,46.42580736,25.97283172,287.7696322,53.30869765,45.80247606,66.34427318,309.9732927,0.0,2.205573508,58.50295022,5.73535799
cycle_2021-02-23 18.09.51_62186.16,0,70.87165635,444.2812611,76.49236,1099.219,210.5785064,0.0,0.0,886.9004312,2327.864166,0.337542847,4.571801482,9.077299824,1328.81033,9.2155332,7.408776275,8657.585319,67.26438632,33.48430688,278.0808393,60.13648029,51.41391819,59.8025289,313.4422674,0.0,2.4208026,34.59107119,5.302191648
cycle_2021-02-23 18.52.48_62184.41,0,82.3127754,89.90626,88.9718,89.90626,111.1733448,209.9270028,0.398432148,405.7608999,6036.257939,0.343701201,4.591824911,9.053541,1174.437298,9.184917501,7.052654203,8316.166086,63.8490758,37.88505073,276.2178432,39.33189211,64.35026446,52.68857329,316.8200833,0.0,0.941791683,35.07541032,4.931357987
cycle_2021-02-23 19.33.58_62182.68,0,90.92172107,3524.309868,228.53,4985.531,61.9240607,282.6319497,0.287515065,192.7891132,5630.382368,0.290273249,4.592231596,9.177816951,960.3214345,9.304517298,6.555322534,7351.951695,60.12958575,33.96696051,276.4908328,51.09799705,57.13109361,64.43415939,297.7209164,0.0,0.688034409,33.31587184,4.332963762
cycle_2021-02-23 20.10.28_62180.95,0,101.2245655,2891.227583,160.1158,4780.781,39.67474027,548.3706063,0.097291776,37.59789525,6940.423871,0.015930296,4.587905909,9.090874398,970.889964,9.2173201,6.186398198,8056.827169,56.23411213,32.19462168,280.9658129,44.15836408,41.14786079,50.82969294,300.2700247,0.0,1.146288343,38.57963986,4.642875005
cycle_2021-02-23 20.47.45_62179.71,0,86.18163331,1804.687573,102.0641,3623.813,42.69570035,396.8573111,0.297087338,133.875709,6761.293052,0.214448173,4.535981912,8.901260542,1078.168395,9.030064622,5.957313555,9490.649969,53.03486205,30.40935122,272.6032431,30.81072287,46.77815733,53.10229253,297.5263364,0.0,2.671295019,47.30146225,5.36622907
cycle_2021-02-23 21.28.16_62177.45,0,84.10272679,61.42501,55.9904,294.0,60.70155399,416.6906201,0.357043502,151.2288724,7106.18693,0.249318841,4.572466215,8.878418416,911.9038475,9.001045117,6.314302794,7606.174019,56.07344088,31.88098986,273.2258222,37.94270058,50.7397782,60.89168097,294.0731785,0.0,2.782707074,35.85766285,4.299169973
cycle_2021-02-23 22.07.16_62175.75,0,88.75426823,65.625,51.70058,19.6875,83.335715,176.1553419,0.536693847,291.068154,6089.622656,0.521239106,4.585730456,9.011453499,949.1429289,9.137008507,6.459795006,8738.519052,58.22397536,34.9995159,280.3402821,49.97641123,43.07713545,60.69137432,302.0020228,0.0,1.638268354,40.15976893,4.349605639
cycle_2021-02-23 22.43.42_62174.04,0,95.90939693,80.28125,55.32186,220.5,75.71144048,222.2298318,0.596180325,156.307787,7592.127539,0.3208855,4.561039456,8.862924303,992.3424252,8.989218737,6.469662813,8427.810209,57.3313888,32.6649174,276.2111484,41.55367294,36.01358897,59.77818652,295.044588,0.0,1.650281606,38.56668642,4.540262663
cycle_2021-02-23 23.20.23_62172.32,0,98.12680257,1864.086659,130.2543,3476.156,99.53464383,110.9951695,0.748561654,79.52650892,5355.723565,0.200773073,4.544208549,8.91548091,858.7432806,9.036774683,6.688504536,5865.696651,59.59669658,31.57162106,268.49954,40.67024375,30.62930962,62.00646172,291.6470761,0.0,2.315385347,26.00283491,3.804202084
cycle_2021-02-24 00.29.21_62170.69,0,78.18396835,2806.491795,78.60941,3650.719,73.05591159,419.6246554,0.301848501,170.6571824,7322.871451,0.123979955,4.55483584,9.000199985,1153.261622,9.131242798,5.947031876,9492.530032,53.4966638,31.11861435,275.639154,30.43259689,28.28374759,61.14452359,299.863822,0.0,0.815819936,47.40536139,5.749449166
cycle_2021-02-24 01.11.51_62168.99,0,87.79583682,45.7734375,58.21887,236.25,53.75230336,587.2161884,0.406743342,35.28457069,7567.274925,0.072644516,4.58593035,9.01052008,1069.619623,9.139755961,5.630177162,9192.819899,50.73072084,29.79475094,270.1238343,33.9500806,38.01116753,70.77383137,300.3928859,0.0,0.165009803,48.52421968,5.626325476
cycle_2021-02-24 01.51.50_62167.51,0,110.9095675,2346.232643,129.0286,4738.781,116.8246699,173.6857477,0.474416041,269.673027,6855.089076,0.21566182,4.580277391,9.030368716,1019.033495,9.156921261,6.35777168,7692.048481,57.41164557,32.82144222,268.5348218,25.76524031,50.58792234,44.64205663,302.1529689,0.0,0.205145934,35.95383962,4.756404289
cycle_2021-02-24 02.28.29_62165.52,0,88.27611169,2077.965962,142.5666,3773.438,71.82529913,344.6701641,0.269104258,168.3485784,6026.995836,0.149020689,4.589601679,9.001966163,1048.821248,9.129298091,6.020161863,8540.698056,54.19029534,31.23553268,273.4468258,28.03207627,35.15729832,41.38494823,295.4623947,0.0,0.423727985,42.22346229,5.155594739
cycle_2021-02-24 03.06.54_62163.79,0,112.7324451,1710.865056,114.5435,3222.188,70.95188587,582.522804,0.222888108,199.9674241,8149.512725,0.134810268,4.55509767,8.961353284,815.4988117,9.080317256,4.095085116,9711.774929,36.67234254,21.00194349,271.2149099,38.37217541,39.23930041,40.63778573,298.3508655,0.0,0.604305062,72.28410982,5.883255489
cycle_2021-02-24 03.58.30_62162.05,0,104.8311049,1674.618793,97.82999,3488.625,24.0810582,315.1496186,0.217033202,141.7963675,8828.613194,0.092781441,4.551363912,8.933461832,801.4300611,9.05219826,4.146294223,9409.204968,37.03606058,20.85678659,273.1856069,30.85491784,30.16183299,41.23110228,297.1109911,0.0,1.100125768,67.7871105,5.767935913
cycle_2021-02-24 05.39.03_62160.38,0,93.99128916,2702.18349,105.6853,4169.156,10.01634941,597.1559648,0.023866455,32.24977181,8724.916089,0.008888168,4.597834789,9.023552777,657.0399877,9.138188332,3.361783794,9748.972203,30.34044523,17.8550141,273.5331603,35.06323096,41.20181867,51.4463196,300.4774652,0.0,0.636409717,86.94081382,5.803150732
cycle_2021-02-24 06.46.25_62158.68,0,85.23588479,3833.336044,164.907,7052.063,61.13883951,438.5254045,0.376705399,-74.48130831,0.0,0.0,4.597231833,8.985214383,537.3384658,9.095017596,2.832766697,10061.89318,25.44849387,13.20558229,266.5670831,37.58329756,39.70838107,60.67204784,308.9888667,0.0,1.25773685,110.5333148,5.699817928
cycle_2021-02-26 01.51.07_62116.9,0,75.61248908,2510.526929,121.8418,4135.031,144.6204061,1.93257341,0.822053068,243.0593391,6313.285064,0.558987269,4.584231475,8.913101048,1075.341379,9.041674355,7.865844046,6876.659819,70.08510337,39.96510744,263.7611893,32.27981879,46.22597258,47.03306768,300.4808113,0.0,1.701758807,26.1317489,4.046761779
cycle_2021-02-26 03.37.49_62115.2,0,80.74221923,2396.319092,92.42593,3000.375,81.58103841,35.1978451,0.762199004,167.6331129,4118.614377,0.398992372,4.553238239,8.969771103,875.9340942,9.091779643,7.570426902,6648.895471,67.93340807,40.05589648,272.3589254,30.76986332,40.94871401,46.71218971,292.377454,0.0,0.0,26.13297454,3.438234742
cycle_2021-02-26 04.18.29_62113.45,0,72.83176423,3860.318262,238.3353,5568.281,64.08970122,221.7486848,0.334273685,204.0285062,5799.371204,0.206790471,4.594379935,8.88822381,1177.071752,9.019654948,7.231860312,8102.850265,64.27441202,37.10869313,272.8024292,33.12692591,53.63817577,47.41633427,299.7622591,0.0,0.0,33.23088863,4.807178514
cycle_2021-02-26 04.58.14_62111.69,0,90.01961558,72.18751,103.0112,116.1563,122.7907483,107.4531067,0.522877987,297.6896249,5856.591458,0.38178473,4.558760784,8.881501802,1168.371919,9.013816349,7.107999853,8586.418551,63.13390971,37.75794538,273.1627598,35.04603856,59.28694372,47.68630664,296.6356782,0.0,0.284048262,35.85308822,4.873361995
cycle_2021-02-26 05.36.23_62109.96,0,99.91496788,26.25,97.21716,26.25,182.1190582,0.0,0.0,450.921643,5448.528258,0.570487235,4.593129376,8.876251672,1210.3834,9.009001723,6.95217603,8709.805416,61.70181124,36.95066818,263.6757992,31.28059836,63.18450788,48.09202078,296.2037542,0.0,0.937287801,37.14522382,5.150103966
cycle_2021-02-26 06.16.11_62108.2,0,86.64203324,1267.328238,158.0545,2435.344,139.9177544,0.0,0.0,317.0875587,5686.014476,0.486863007,4.612086804,8.860199116,1154.460684,8.992268956,7.217409837,8059.716391,63.95749614,38.89308319,274.6764142,27.85913182,58.25544201,47.67255951,293.0368024,0.0,1.155873113,33.14667362,4.740355446
cycle_2021-02-26 06.54.21_62106.49,0,85.75909342,222.1771,109.3623,748.125,141.9641422,77.13482796,0.559000306,294.1940889,6221.137339,0.421137553,4.594732405,8.961598185,1155.899004,9.091664624,6.683989859,8247.662043,59.87611198,35.20337172,275.9457602,33.23134174,39.44596207,48.28491786,296.1589151,0.0,0.818865764,36.74588914,5.135284149
cycle_2021-02-26 07.32.43_62104.75,0,96.23193491,68.90625,98.49853,68.90625,83.7062692,295.5818035,0.349913673,294.2593792,5561.929063,0.318961758,4.550468973,8.971640124,1238.425727,9.104332526,6.377259036,9339.84002,57.23570569,34.60011425,293.4399109,46.16078872,63.25899828,49.82627014,319.1177246,0.0,0.825011736,43.45048882,5.741835173
cycle_2021-02-26 08.13.43_62103.0,0,113.6083759,372.7500125,127.9144,906.2813,92.6709211,272.1075644,0.489684248,279.1313704,7498.447278,0.209071316,4.595825247,9.109734667,1244.590022,9.244148073,5.83611454,9946.39896,53.17280551,31.32842984,285.6287135,39.35922744,43.52669123,52.64220176,311.4309493,0.0,1.24724991,50.6092816,6.324422765
cycle_2021-02-26 11.41.42_62101.3,0,89.88022208,2530.947224,155.2132,3140.813,143.2110878,95.79916685,0.530672886,360.5919871,6612.447828,0.232417533,4.581983001,9.020961923,1034.030958,9.14979113,5.494009045,8983.359298,49.56856275,30.37800199,283.6737686,65.67492825,67.03466819,50.79810517,311.4514282,0.0,0.0,48.69184639,5.590857761
cycle_2021-02-26 12.39.47_62099.59,0,95.65902439,1086.775219,103.0112,2517.375,111.8521219,251.9954486,0.420881587,251.1289947,6958.522806,0.192224382,4.540757555,8.976524895,1236.323903,9.111235095,6.624169186,9164.783576,59.44256271,36.86990186,272.9938285,26.11968268,79.88451643,51.40475284,305.9081961,0.0,0.0,41.11382096,5.528655002
cycle_2021-02-26 13.25.32_62097.85,0,77.02455573,4543.855184,207.5266,5880.0,144.6332772,132.9136421,0.615389381,324.94382,6785.487703,0.46261448,4.542213632,8.993121603,1231.44038,9.127250135,6.41213596,10072.93401,57.64485366,31.85569255,283.3765071,18.38579705,73.31054534,52.49346412,305.1815926,0.0,0.28299203,46.70603434,5.693988153
cycle_2021-02-26 14.09.21_62096.09,0,76.90534699,57.75,84.34772,57.75,156.386063,26.40443984,0.612630325,600.0903523,5705.935881,0.525649599,4.554062618,8.945108739,1262.933652,9.079139102,6.484874033,9667.455553,58.0327463,34.90076715,275.037923,21.11588756,32.2143631,54.87306081,304.2333219,0.0,0.0,44.2601119,5.771734883
cycle_2021-02-26 14.51.14_62094.33,0,80.24999662,629.6972231,89.52892,1453.594,191.0767113,0.0,0.0,578.0533908,4779.613551,0.333424918,4.570063301,8.974478487,1255.674154,9.108336955,5.946516014,10064.80279,53.36426711,29.07552781,275.6077246,31.47113562,71.70632159,56.94872657,311.4711313,0.0,0.0,50.98105401,6.274366634
cycle_2021-02-26 15.37.17_62093.22,0,97.03565213,5405.360348,295.6628,7865.156,91.56948325,409.4413488,0.328167892,131.231742,8750.620721,0.156550921,4.629183183,9.008257924,1131.355478,9.139698706,5.012323616,10147.09976,45.1411485,23.04433306,280.111025,50.98053664,24.54978793,58.97629586,305.2809647,0.0,0.396334029,60.96277402,6.735287552
cycle_2021-02-26 17.25.28_62093.22,0,76.37061244,2500.377784,180.8963,4704.0,122.2987589,329.3346939,0.373476694,487.3536389,7027.45182,0.347372577,4.607051359,8.905066565,916.024555,9.027427671,6.263870038,6795.451195,55.74565483,28.08277106,282.3114705,52.89377136,46.59688085,59.00627742,305.2907252,0.0,1.448531354,33.17240402,4.263727408
cycle_2021-02-26 18.13.30_62093.22,0,76.9282209,4.9875,84.29202,0.0,115.5610745,78.57430028,0.569727262,469.202185,4139.14649,0.492882661,4.629422856,8.984071533,1257.868973,9.119091803,6.35059611,9608.194975,57.03396394,33.73661124,281.0983373,51.26645022,43.6323007,59.83171774,304.6934251,0.0,2.264410939,44.94082227,5.881979952
cycle_2021-02-26 18.54.19_62093.22,0,82.38812064,4603.297791,383.1861,6655.688,62.76600006,524.5267942,0.270026964,171.5963598,7065.270321,0.181267679,4.586880747,9.084834293,1227.675258,9.217170535,6.560690657,9479.269624,59.63110534,36.38162199,279.2002458,50.33462729,42.59174789,61.51231399,306.3939619,0.0,2.439020992,42.96232489,5.543680818
cycle_2021-02-26 19.34.49_62087.41,0,83.80246527,1674.073982,138.6668,3213.656,121.1077268,106.2898315,0.631398442,443.6111191,5609.699383,0.343380072,4.569131143,8.882597656,955.8594999,9.007130816,6.917512869,6763.954173,61.41376386,34.27308636,274.6395105,38.15358579,38.3434626,46.64315717,299.4091877,0.0,2.995781943,29.06897185,4.102862539
cycle_2021-02-26 20.11.18_62083.87,0,101.8483558,17.71875,102.1755,17.71875,60.22699191,143.6773688,0.624710125,240.762072,3788.281905,0.501333357,4.638858203,8.943301955,669.5634835,9.057499892,6.076002938,6003.323343,54.32703087,29.70801444,270.7865669,37.22377662,38.15917873,45.88724415,298.9526394,0.0,0.117006434,29.38320525,3.266953635
cycle_2021-02-26 20.48.36_62082.13,0,107.2989433,596.2610559,54.93187,1651.781,114.5771823,173.0661128,0.602510722,208.8712924,6766.2687,0.365286991,4.607046498,8.997689701,983.5888872,9.123325585,5.833074733,8056.331739,52.46502305,30.35544623,276.6180249,26.41315315,44.71629191,46.01987728,298.6736912,0.0,0.20912392,41.00108141,5.001327966
cycle_2021-02-26 21.27.41_62080.38,0,108.9014521,132.2344,71.9797,368.1563,152.6194816,14.93081206,0.713545557,313.1724195,5997.505899,0.441331588,4.712505315,9.009965735,1020.354116,9.13645663,5.972833456,8419.18369,53.80121701,31.65715819,277.1949416,48.63215755,18.0930925,45.69704175,295.1418871,0.0,0.806198282,41.8673108,5.074121932
cycle_2021-02-26 23.46.47_62078.71,0,97.96252054,2405.676148,74.93242,2733.281,121.1487184,154.5962561,0.661839328,156.7371896,6475.155101,0.29154886,4.64408044,9.047929044,932.5655802,9.172257203,6.503948908,6979.484281,58.85539649,33.21853328,267.6413964,40.64628651,18.14541356,41.0106551,298.5373248,0.0,0.0,31.75673022,4.232384443
cycle_2021-02-27 01.17.50_62076.94,0,94.67402314,805.8405658,63.23293,1937.25,132.1405701,16.25606615,0.786597799,215.1979389,5348.547726,0.421623994,4.617733656,9.14763613,912.8809603,9.271520123,6.4523256,6896.071204,59.03512022,33.10824784,266.5031851,32.603347,23.51270433,39.1001031,294.3703487,0.0,0.0,31.64266051,4.173674214
cycle_2021-02-27 01.52.59_62075.18,0,128.7963094,68.90625,80.9493,68.90625,99.22514836,110.9375602,0.516893348,158.3089136,4664.291068,0.304561435,4.634662161,8.988454219,783.063911,9.106914089,6.168530441,5689.526273,55.41469448,28.72333986,264.641488,31.7834666,36.20081727,38.09489264,293.5002404,0.0,0.0,27.51072482,3.765119194
cycle_2021-02-27 02.29.21_62073.47,0,119.5670717,192.5625071,61.84015,585.375,113.1552243,44.69589164,0.659850502,345.5931675,4812.001746,0.48355391,4.625455534,8.902227055,956.8703431,9.027570678,6.380875525,7930.055476,56.80922554,32.66554599,271.5054441,31.97450036,45.7921395,37.50399881,297.0998317,0.0,0.0,36.92161567,4.452721288
cycle_2021-02-27 03.06.12_62071.75,0,120.2943484,1871.659537,108.3595,3246.469,139.6506409,23.10390278,0.725857142,123.8339747,6397.857977,0.214410551,4.600732522,8.937746747,1014.432218,9.065062152,6.603928818,6906.524546,59.00305666,33.37751452,272.833809,30.12656765,22.0962838,37.74996846,296.715257,0.0,0.0,31.0559725,4.550117718
cycle_2021-02-27 03.43.24_62070.02,0,137.4242843,99.0937625,92.2588,259.875,84.44963867,324.2571554,0.347356078,131.2037004,5313.683172,0.119327801,4.598236533,8.889695727,966.0849386,9.015205793,6.014327134,6797.884949,53.46014785,29.83982641,272.5116216,34.28065021,28.41761692,38.42956155,296.3784315,0.0,0.0,33.64015219,4.759504998
cycle_2021-02-27 04.21.58_62068.31,0,111.4457999,3916.10274,339.0623,5611.594,124.8626993,134.1317656,0.685095027,219.4620493,5644.696762,0.430908242,4.619476966,8.847946732,1030.58767,8.974599953,6.406843114,7990.759591,56.67740048,33.04933407,272.9671132,49.39513681,36.08894645,37.98782123,296.497805,0.0,0.002392128,37.11722198,4.771575954
cycle_2021-02-27 05.12.46_62066.57,0,108.9635606,67.59375,71.58971,0.0,151.4996555,31.66735218,0.69094853,517.2028974,5394.608508,0.603264679,4.601396022,8.997843707,961.5398706,9.123165179,5.833278061,7916.536025,52.48085338,30.76659047,270.8313404,49.14685279,18.29518657,32.31674609,295.0993854,0.0,0.048038021,40.26187621,4.874463517
cycle_2021-02-27 05.51.47_62064.86,0,108.552199,1115.739176,74.37531,2295.563,105.8843088,274.1391045,0.564339625,215.5831536,6633.381028,0.369412951,4.569576087,9.009109904,1046.718979,9.137965995,5.847954148,7735.253433,52.68328074,30.4235374,270.5412303,45.14120703,19.03394232,32.23885886,298.1524356,0.0,0.462946477,39.1915497,5.2857171
cycle_2021-02-27 06.30.46_62063.14,0,179.8867574,939.9014827,119.0005,2352.656,81.52622886,408.2263915,0.357686148,209.0860193,6334.621954,0.366016636,4.569256567,8.968607803,1056.559133,9.097152436,5.784610102,8029.78137,51.9009174,29.90729698,274.7892167,48.54144133,21.04679135,33.70927826,297.6477009,0.0,0.197169922,41.35406898,5.417942349
cycle_2021-02-27 07.11.28_62061.38,0,136.5062371,3889.219942,255.3274,6657.656,117.8382504,257.6927802,0.453246761,292.09112,7138.146904,0.322622482,4.59914521,9.012508424,1023.970331,9.140441678,5.24639188,8606.850044,47.29411185,28.15675465,267.6568901,51.29369959,26.2849116,38.6600554,296.7782723,0.0,0.0,48.78798,5.784549803
cycle_2021-02-27 13.43.13_62059.66,0,66.41686833,2477.649505,99.72419,3403.969,175.9828987,0.0,0.0,444.8124302,5375.544599,0.465686643,4.555516737,6.907514524,1456.289652,7.051777987,7.744860643,9074.610895,53.5145062,31.93597461,261.5528654,36.66445394,53.40495191,51.05045583,299.8871048,0.0,0.0,34.72952844,5.570123411
cycle_2021-02-27 15.11.41_62058.03,0,45.30839015,2304.172633,60.00165,2791.031,174.1423467,0.0,0.0,589.5423351,4789.057478,0.52756924,4.56253214,8.927562692,1237.261215,9.062648006,6.591252375,9007.304175,58.8433692,36.26225768,263.4374587,80.37263403,60.42245125,51.20358029,299.9377961,0.0,0.0,40.45521563,5.550843584
cycle_2021-02-27 15.54.02_62056.3,0,52.84577767,4312.608394,187.3589,5503.313,136.6089336,78.54437625,0.70391208,323.8178177,6620.338787,0.483563132,4.569031989,8.882681738,1199.882663,9.014933197,6.484998201,8688.835353,57.58160951,34.36961083,264.8926208,33.19640612,74.43047453,55.5467879,301.3814538,0.0,0.0,39.8466262,5.482151182
cycle_2021-02-27 16.35.30_62054.53,0,122.0435038,4903.976629,265.5226,6867.656,123.3529884,234.790183,0.430979969,261.0677382,6923.396626,0.323831995,4.587282404,8.905466048,1300.06831,9.040678986,6.314160075,9179.653675,56.25123671,32.10980568,262.7774971,30.19267121,59.42244112,56.39834468,293.1714617,0.0,0.303932399,43.04917787,6.089876621
cycle_2021-02-27 17.17.24_62052.77,0,100.118156,1155.92482,154.2104,2287.031,49.3175019,416.074266,0.172818041,172.3132996,7536.02133,0.15278717,4.576367863,9.015919492,1293.679595,9.151688927,6.516550924,9200.845152,58.75717089,35.81191033,269.8475938,40.0739115,69.09369228,56.55302475,298.5712951,0.0,0.925400622,41.89342954,5.873036145
cycle_2021-02-27 17.55.57_62051.02,0,161.5507149,4488.415978,286.4146,6775.125,137.9064134,207.9677314,0.496475361,272.6976804,6906.419115,0.443718184,4.562103869,8.868449609,1318.30361,9.00528162,6.629516451,8785.31939,58.82162799,35.20038307,269.5051192,42.58510427,60.98720328,48.46770193,299.4122695,0.0,1.844416529,39.24551752,5.879031393
cycle_2021-02-27 18.35.43_62049.26,0,128.0502665,4078.71088,253.4331,5792.719,150.8246181,44.70012715,0.801145774,296.0915748,6108.573152,0.647935551,4.567984647,8.841837003,1294.918254,8.976600647,6.791777181,8798.775252,60.04634717,35.95139466,263.1526498,51.26128356,78.95364647,57.15846576,299.0371711,0.0,1.98004733,38.45206839,5.636484024
cycle_2021-02-27 19.13.59_62047.5,0,132.3867031,369.6231735,122.5103,1232.438,159.814476,119.3319371,0.713237542,282.6299843,6734.2067,0.556361972,4.601576242,9.004887212,1291.10671,9.138745307,7.049906197,8319.732454,63.47024411,38.70627239,274.6983001,42.61737887,50.37789507,52.89124944,318.8971161,0.0,1.624411561,34.14125143,5.403079653
cycle_2021-02-27 19.58.18_62045.73,0,108.3941107,4941.814456,429.1483,6900.469,101.890999,339.9113158,0.460281776,217.0381729,7125.917154,0.406139559,4.625187298,8.919975954,1354.920808,9.059353956,7.330576476,9361.233648,65.37817822,40.30685758,272.6247502,51.30437897,69.62226514,54.07025404,305.1644203,0.0,0.222078104,37.72848604,5.456074402
cycle_2021-02-27 20.35.08_62043.97,0,114.2406985,4670.900521,284.8546,7221.375,160.3333711,66.45272826,0.780207793,289.9272363,6915.934624,0.670934447,4.587153144,8.876917554,1365.281818,9.015726378,7.86125124,8885.393319,69.77482263,42.18116965,275.3770509,38.74028998,48.32388708,60.80624564,305.0691979,0.0,0.0,33.50487917,5.137651513
cycle_2021-02-27 21.09.00_62042.21,0,86.83618918,1052.57259,107.6353,2600.719,174.7947964,0.0,0.0,578.7587101,4212.587706,0.749634583,4.684388749,9.091422977,1316.993285,9.226130276,7.378997286,8777.659893,67.04876798,40.50699438,276.2608946,46.48371311,45.37752395,65.8473459,304.2240868,0.0,0.019923383,35.16539924,5.28103448
cycle_2021-02-27 22.41.09_62040.54,0,61.70799184,1845.13252,77.27232,2380.219,193.0789529,0.0,0.0,700.8070274,3497.179113,0.443346396,4.690861143,9.079386981,1361.048038,9.216521271,7.313828464,9174.593311,66.3944268,38.30239568,276.4510002,37.1969895,61.05306477,61.80108529,303.9786848,0.0,0.754902198,37.08487993,5.492511391
cycle_2021-02-27 23.19.28_62038.78,0,80.83195047,4906.978779,281.0663,6870.281,138.3425854,201.6867695,0.620985228,347.688985,6580.967668,0.327543812,4.690844152,8.969248976,1361.430545,9.105286156,7.074087349,9578.920543,63.47652776,39.13318741,276.9111503,38.63341208,46.68256678,72.6557121,306.1859366,0.0,1.222743311,40.06444489,5.682033729
cycle_2021-02-27 23.56.05_62037.02,0,82.00067968,274.8593833,84.45915,695.625,145.3967555,117.3217771,0.720796096,223.0943419,6358.219377,0.268083238,4.585033201,8.946684112,1354.293419,9.082190168,7.288936449,9026.144159,65.21044443,39.26984846,274.3908943,47.20261456,61.67363628,70.93341055,307.2946864,0.0,2.035785419,36.72017514,5.501145015
cycle_2021-02-28 00.33.08_62035.25,0,83.13242967,634.9798412,99.89133,1809.938,102.8672133,202.7464128,0.612789672,31.12511758,6351.753815,0.003940171,4.562729583,8.980745187,1262.012041,9.113821649,6.999894135,8290.389071,62.86036248,37.98872214,284.7037024,38.43528549,51.66959991,50.03821221,313.715637,0.0,2.36706117,35.1631348,5.320372421
cycle_2021-02-28 01.10.18_62033.49,0,110.6874889,4802.151093,405.1365,6807.938,121.1510863,286.026507,0.517846664,265.7356669,6930.537301,0.391686598,4.594230267,8.960326883,1338.159614,9.094829699,6.789198268,8840.246164,60.86007403,37.15690944,285.9206313,36.33010704,58.96951885,60.08883681,308.0757705,0.0,1.581869919,38.7556809,5.829971194
cycle_2021-02-28 01.48.07_62031.73,0,67.04693335,3894.156073,225.7444,5571.563,167.0743773,17.37134321,0.726306952,497.6379949,4856.754522,0.430708849,4.582650148,9.114045253,1368.271771,9.251446578,6.769640388,9476.657471,61.69055238,38.21605753,289.892374,51.15621832,74.65610332,68.03903438,310.5040792,0.0,0.0,41.43922187,5.9748514
cycle_2021-02-28 02.24.57_62029.93,0,119.7147956,4448.209079,215.5491,5965.969,56.73664481,490.0313689,0.292368133,71.61662076,8030.923454,0.040723547,4.598811382,9.001482234,1296.66356,9.135865927,6.535476486,9099.880952,58.81585945,36.00233096,278.001093,54.14458979,69.54512394,62.80154663,304.9268137,0.0,0.0,41.73398683,5.857713022
cycle_2021-02-28 03.22.07_62028.21,0,91.06409961,2772.235704,76.54807,3192.656,224.7143023,0.0,0.0,656.4193311,5208.756308,0.51050221,4.600436387,9.009696471,1437.050218,9.150596913,6.826375371,9599.300536,61.47699879,38.2049096,302.6197693,28.02849535,50.62129807,58.12455135,322.1168566,0.0,0.0,41.81142472,6.237960159
cycle_2021-02-28 04.03.26_62026.45,0,93.61445503,4189.566521,286.0246,5595.188,161.4408649,87.16306077,0.703975514,299.8832968,6438.861302,0.531257172,4.5349273,9.098565981,1378.378204,9.2357244,6.725301675,9519.676613,61.17807713,36.88298934,287.8610263,27.72083602,54.50386343,60.14490599,310.1465592,0.0,0.0,41.90217646,6.060915863
cycle_2021-02-28 04.40.42_62024.67,0,87.57282585,1769.381398,211.1479,3504.375,228.2766109,0.0,0.0,569.6240837,6075.749802,0.531779375,4.545216212,9.08414663,1452.201122,9.222384571,6.633466468,9602.298603,60.27478523,36.10827074,300.5437837,32.15655182,49.40441242,41.68779866,321.1799483,0.0,0.0,43.05146698,6.473203204
cycle_2021-02-28 05.56.57_62023.32,0,224.6748876,1830.891081,71.42258,1260.656,117.0723494,325.3396499,0.55863399,102.4474875,8289.561241,0.115728544,4.768627655,9.054075159,1112.533765,9.184773948,5.323347306,9569.41138,48.18776276,29.75120301,295.9276614,26.82492217,42.52276126,37.39894301,312.966799,0.0,0.0,53.34989438,6.176268969
cycle_2021-02-28 06.13.55_62023.32,0,102.2779473,1483.368809,135.1569,3404.625,112.6128208,400.3487856,0.427149003,374.1085252,7465.482107,0.180454056,4.771453986,9.009996939,1170.976112,9.142876024,5.448211468,9787.800013,49.07678595,29.53502678,287.5885836,38.98848277,33.52093738,52.9551638,310.6916848,0.0,0.0,53.4333068,6.370840871
cycle_2021-02-28 07.35.22_62023.32,0,106.1325217,293.179725,71.36687,660.1875,134.1454236,139.6707823,0.704278354,157.3661639,7013.124655,0.27017733,4.649666272,8.953036983,1014.041447,9.080903707,5.22478067,8678.50719,46.76336473,27.59501624,270.7753734,33.30879043,36.81956484,50.98158865,297.677339,0.0,0.294324601,49.4055878,5.753196717
cycle_2021-02-28 08.25.19_62023.32,0,121.0701806,1013.104269,99.55705,2104.594,183.6026485,0.0,0.0,382.2347885,7019.806373,0.441631315,4.599590913,8.964729637,1039.967982,9.094151634,5.35982015,8764.857215,48.02615514,28.67119863,266.798112,46.33017854,26.01511021,53.72810576,296.397686,0.0,0.602455325,48.64488657,5.744205301
cycle_2021-02-28 09.16.32_62023.32,0,108.9927594,3733.860719,247.1934,5867.532,126.8322933,163.5030383,0.59705549,264.3243443,6382.842187,0.340405623,4.601474059,9.008328449,1036.993477,9.137011912,5.346348817,8641.252109,48.15244826,28.90668321,271.9692506,30.88370798,25.86176535,46.50144691,300.3427977,0.0,0.87939418,48.04128847,5.751259895
